imdb_score,movie_facebook_likes,duration,num_user_for_reviews,director_facebook_likes,title_year,color
6.4,0,81,3400,19,1999,Black and White
8.1,0,215,63,14,1970,Color
6.5,0,83,109,644,1977,Color
5.6,12,106,16,16,2000,Color
5.6,11,103,4,0,2007,Color
6.6,51,90,19,4,1998,Color
6.3,358,88,,12,2013,Color
7.7,34,105,2,0,2015,Color
7,32,115,13,3,2002,Color
8,9,90,1,0,2014,Color
7.2,36,102,1,12,2016,Color
4.5,128,98,9,5,2013,Color
7.7,0,87,219,44,1964,Black and White
7.2,88,80,2,6,2011,Color
6.1,7,88,9,11,1983,Color
6.4,18,83,2,0,2015,Color
6.5,0,122,215,589,2008,Color
7,126,115,3,95,2013,Color
6.1,816,86,36,24,1974,Color
5.7,0,79,916,9,2003,Color
5.4,244,87,3,490,2011,Color
5.9,0,97,84,8,1977,Color
7.5,588,105,65,2,2005,Color
7.7,0,89,286,310,2003,Color
7.1,0,120,55,3,2009,Color
7.4,694,94,43,3,2006,Color
7.6,491,108,80,6,1999,Color
6.4,43,102,53,0,2002,Color
7.4,0,83,77,6,2003,Color
6.8,287,93,5,0,2011,Color
6.5,0,86,74,7,2000,Color
6,44,101,34,0,2003,Color
7.3,180,111,87,35,1999,Color
7.3,1000,90,154,9,2004,Color
6.5,51,86,21,204,1997,Black and White
6,139,98,34,71,2001,Color
5.3,86,91,24,21,2002,Color
6.6,238,91,53,12000,2005,Color
6.1,0,90,106,217,2013,Color
7.1,590,88,7,0,2012,Color
8.7,11000,202,596,0,1954,Black and White
8.4,0,89,9,6,2012,Color
5.8,344,97,24,32,1991,Black and White
6.2,155,84,12,681,2007,Color
5.8,46000,82,170,248,2010,Color
5.7,60,100,10,6,2007,Color
6.1,183,112,32,12,2002,Color
6.4,19000,94,451,380,2010,Color
5,29,87,11,0,2005,Color
6.5,339,91,10,0,2007,Color
4.6,898,87,20,38,2012,Color
7.7,23,98,9,0,2006,Color
7.3,808,95,11,3,2006,Color
6.6,22,87,10,395,2000,Color
6.4,0,102,68,487,2014,Color
5.8,0,127,3,2,2005,Color
7.2,16,96,3,3,2014,Color
7.2,0,103,54,21,2012,Color
3.5,0,104,28,32,2012,Color
7.5,337,90,,0,2015,Color
2.2,353,122,16,406,2015,Color
6.6,701,90,45,0,2011,Color
6.9,126,101,1,0,2012,Color
4,381,94,2,0,2016,Color
7.4,707,97,20,163,2016,Color
8.3,70,90,1,0,2014,Color
5.7,0,108,4,431,2016,Color
6.8,44,82,10,0,2014,Color
5.2,9,84,1,0,2016,Color
6.2,0,91,147,6,1984,Color
5.9,123,91,11,10,1991,Color
7.7,0,107,120,521,2002,Color
4.3,62,82,5,5,2015,Color
7.1,0,84,54,3,2005,Color
6.2,0,103,58,365,2006,Color
6.8,31,86,3,0,2013,Color
7.7,439,89,97,24,1933,Black and White
8.2,460,52,10,0,2014,Color
7.5,865,98,52,89,1990,Color
7.6,0,133,94,10,2004,Color
4.1,61,81,6,15,2013,Color
6.9,0,92,1473,100,2004,Color
7.1,0,90,135,57,2013,Color
6.3,12000,84,1189,110,2007,Color
7.7,0,91,88,147,2001,Black and White
8.3,14000,91,660,0,1975,Color
7.1,426,90,48,25,2006,Color
4.7,39,96,18,14,2003,Color
7.7,0,60,379,,,Color
7.2,754,88,114,20,2003,Color
5.1,638,92,31,4,2010,Color
5.4,194,97,5,0,2014,Color
6.9,2000,82,253,385,1981,Black and White
8.2,526,22,82,,,Color
6.1,0,101,151,12,2008,Color
6.1,166,80,52,3,2005,Color
6.9,0,97,64,350,1985,Color
5.8,7,84,10,0,2002,Black and White
6,12,97,5,0,2004,Color
8.2,0,91,197,0,1972,Color
8,691,123,88,204,1916,Black and White
7,672,86,75,3,1997,Color
6.3,167,100,71,4,1929,Black and White
7.6,12000,96,740,0,1981,Color
6.1,0,89,131,33,2012,Color
7.2,111,84,3,0,2015,Color
7.8,0,88,70,30,2005,Color
4.7,583,90,46,44,1987,Color
7.5,70,90,16,0,2005,Color
6.7,17000,43,323,,,Color
3.4,240,98,8,0,2015,Color
8.9,40000,96,888,0,1957,Black and White
6.9,675,83,15,3,2009,Color
8.2,0,65,235,964,1934,Black and White
7.3,13000,94,170,252,2009,Color
8,0,112,32,2,2003,Color
6.7,121,102,73,149,1999,Color
6.6,0,98,194,10,1995,Color
6.9,166,91,25,82,1996,Color
7.1,0,80,177,54,2003,Color
5.6,29,114,7,7,1998,Color
6.7,594,76,57,129,2006,Color
7.1,0,80,112,129,2008,Color
5.2,92,88,23,5,2010,Color
7.7,2000,110,74,0,1965,Color
7.5,50,104,8,0,2005,Color
7.6,379,102,12,95,2001,Color
8.1,363,95,26,0,1964,Black and White
5.5,26,94,16,37,1997,Color
6.6,30,109,23,3,2004,Color
3.2,53,90,18,0,2009,Color
6.6,175,110,1,44,2015,Color
6.2,0,80,147,43,1975,Color
4.8,261,95,5,0,2014,Color
4.5,4,94,4,0,1990,
7.2,7,98,7,3,2010,Color
4.3,114,98,1,77,2015,Color
4.5,249,96,58,5,1981,Color
6.4,0,97,58,19,2011,Color
6.4,0,90,175,25,2012,Color
7.3,0,113,500,0,1997,Color
6.9,169,91,85,132,2001,Color
4.3,16,90,,2,2010,Color
7.2,661,98,138,681,2002,Color
6.5,423,94,36,4,1995,Color
6.6,170,96,136,44,2000,Color
6.7,133,100,40,0,2001,Color
4.3,17,90,,0,2014,Color
7.3,11000,90,696,165,1997,Color
6.4,46,76,21,0,1996,Color
7,178,75,21,45,1997,Color
5.5,98,78,64,7,2004,Color
6.7,12000,90,150,52,2011,Color
4.3,85,96,2,0,2015,Color
6.1,93,92,22,99,1999,Color
6.8,62,75,11,269,2005,Color
3.9,0,99,87,261,2013,Color
8.5,10000,58,59,,,Color
6.9,122,86,15,5,2004,Color
7.3,773,92,32,337,2007,Color
6.9,14000,101,120,17,2009,Color
6.3,67,81,7,0,1997,Black and White
2.5,777,93,18,7,2008,Color
5.7,141,95,8,1000,2010,Color
7,11000,107,215,63,2009,Color
6.2,0,98,10,3,2010,Color
6.9,0,35,,2,2007,Color
4.5,76,108,18,32,1982,Color
7.8,53,66,1,0,2013,Color
4.4,519,95,28,7,2012,Color
6.6,71,108,1,431,2014,Color
8,199,90,2,30,2014,Color
8.3,226,151,45,54,1925,Black and White
6.5,72,83,1,12,2006,Color
7.1,231,108,2,0,2013,Color
7.1,22000,92,145,0,2008,Color
4,244,105,4,7,2015,Color
7.5,801,86,6,15,2012,Color
7,72,106,73,0,2000,Color
4,17,93,5,0,1969,Color
6.7,465,80,88,7,1953,Black and White
7,10000,93,303,750,1979,Color
7.4,0,96,252,218,1996,Color
8,0,99,235,0,1964,Color
6.5,328,66,59,16,1933,Black and White
7.2,30,85,13,0,2004,Color
6.4,0,101,26,0,2010,Color
6.5,569,97,10,151,2012,Color
6.8,2000,119,18,670,2010,Color
6.9,96,103,14,18,2002,Color
7.5,26,86,2,0,2008,Color
5.1,198,90,112,25,2003,Color
6.2,47,95,1,89,2015,Color
3.9,0,94,22,2,2010,Color
6,443,84,40,157,2008,Color
6.8,267,89,1,0,2014,Color
7.4,44,59,4,121,2004,Color
8.1,863,126,49,147,1955,Black and White
6.5,0,86,51,123,2008,Color
8,46000,87,638,29,2007,Color
7.7,246,106,10,15,2006,Color
7.2,90,86,32,20,2004,Color
5.4,83,89,10,0,2008,Black and White
6.7,38,105,1,0,2012,Color
6.3,142,93,1,0,2014,Color
8.1,66,94,3,0,2012,Color
8.5,0,89,130,373,1997,Color
7.7,0,97,68,131,2011,Color
6.5,406,88,26,0,1986,Black and White
8.7,88,78,1,0,2014,Color
6.5,34,104,1,0,2015,Color
7,21000,92,228,135,2011,Color
5.5,566,97,50,101,1971,Color
7,65,109,,0,2014,Color
6.3,132,78,101,56,2000,Color
7.9,26000,85,329,109,2007,Color
7.3,73,88,22,14,1999,Black and White
7.4,0,93,9,0,2009,Color
5.4,0,86,27,6,2012,Color
7.1,197,98,1,0,2015,Color
8.4,0,25,126,36,1965,Color
7,215,72,2,0,2015,Color
5.3,207,66,9,4,2013,Black and White
7.1,116,80,2,0,2014,Color
7.5,667,91,133,909,1989,Color
7.2,72,89,3,0,2014,Color
6.7,0,85,69,129,2011,Color
8.2,54,62,,58,2013,Color
6.6,14,90,7,0,2005,Color
6.7,3000,90,62,100,2011,Color
5.1,0,,,0,2015,Color
7,377,88,46,686,2007,Color
7.4,187,94,10,0,1964,Black and White
5.4,0,120,8,664,2016,Color
5.7,0,77,5,7,2003,Color
6.7,0,111,382,589,2006,Color
4.2,0,81,150,3,2015,Color
7.4,0,89,535,0,1977,Black and White
4.8,0,110,1,0,1920,Black and White
7,471,81,32,467,1987,Color
7.3,0,100,113,23,1998,Color
5.8,157,99,10,9,1979,Color
7,0,90,118,56,2001,Black and White
3.2,178,82,4,7,2014,Color
6.8,0,88,52,3,2013,Color
7.7,0,103,23,0,2012,Color
5.6,246,80,44,3,2007,Color
7.1,10,68,9,2,1948,Black and White
3.6,17,81,1,0,2013,Color
6.8,65,106,19,6,1971,Color
7.6,82,77,1,0,2014,Color
8.3,110,80,13,3,2004,Color
7.5,24000,84,586,0,1998,Black and White
5.4,97,86,15,12,1997,Color
5.3,30,87,83,0,1998,Color
4.5,34,80,18,7,2015,Color
7.3,0,100,404,293,2004,Color
5.6,0,82,22,32,2011,Color
5.6,812,82,23,217,2014,Color
4.1,1000,70,152,2,1962,Black and White
6.8,182,75,8,0,2014,Color
6.3,209,87,4,8,2012,Color
5.8,3000,87,136,59,2011,Color
6.6,265,98,36,0,1995,Color
6.7,1000,83,40,8,2013,Color
6.4,114,99,9,9,1983,Color
6.3,0,98,35,969,2010,Color
3.4,284,93,5,9,2012,Color
4.7,2,,3,0,2006,Color
6,5,111,1,6,2015,Color
7.3,0,47,99,2,2005,Black and White
7.9,33,92,10,0,2013,Color
6.1,10000,97,180,18,2014,Color
7.4,83,81,2,3,2014,Color
6.6,234,83,7,3,2013,Color
5.5,72,96,4,117,2013,Color
7.5,451,90,76,234,2000,Color
7.6,0,90,26,4,1999,Color
5,87,95,2,0,2014,Color
3.2,239,83,6,138,2011,Color
8.2,0,117,113,17000,1978,Color
3.7,225,75,5,14,2012,Color
6.3,377,79,10,2,2009,Color
4.1,13,78,9,6,2007,Color
6.9,91,109,23,26,2005,Black and White
5.4,48,89,2,2,2013,Color
6.5,535,93,22,214,2009,Color
7.8,0,102,615,0,1994,Black and White
6.7,85,65,16,0,1971,Color
6.4,108,85,61,26,2002,Color
7.3,489,97,197,119,1997,Color
7,61,79,21,3,2002,Color
6.3,0,80,129,892,2009,Color
7.1,2000,100,80,0,1991,Black and White
4.8,33,90,2,0,2015,Color
3.3,200,90,3,138,2013,Color
6.9,725,120,49,589,2003,Color
4.6,0,91,33,158,2015,Color
3,33,143,8,8,2011,
6.6,297,85,71,157,2005,Color
7.4,45,60,1,0,2014,Black and White
6.2,324,88,8,38,2009,Color
4,835,78,35,91,2011,Color
6.1,0,108,183,0,1972,Color
6.9,171,110,39,107,2004,Color
7.5,697,90,26,397,2000,Color
6.7,105,83,1,18,2007,Black and White
7.4,817,111,50,62,1997,Color
6.1,22,84,3,5,2004,Color
5.4,424,82,8,120,2012,Color
6.4,20,98,14,3,1995,Color
7,19000,77,371,291,2004,Color
6.3,74,80,35,0,2005,Color
6.9,0,81,130,0,1992,Color
7.8,4,84,1,2,2005,Color
6.4,413,95,14,0,2011,Color
7.7,84,87,6,2,2013,Color
7.5,32000,43,359,,,Color
6.3,16,76,3,0,2013,Color
6.3,660,100,9,0,2012,Color
6.6,456,90,84,16,2004,Color
